"Action","FolderName","FromPath","ToPath","Year","Status"
"MOVE","msdos_Tournament_Tennis_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Tournament_Tennis_1985","..\thumbnails-deduped\1985\msdos_Tournament_Tennis_1985","1985","Success"
"MOVE","msdos_Tower_Toppler_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Tower_Toppler_1988","..\thumbnails-deduped\1988\msdos_Tower_Toppler_1988","1988","Success"
"MOVE","msdos_Toy_Shop_The_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Toy_Shop_The_1986","..\thumbnails-deduped\1986\msdos_Toy_Shop_The_1986","1986","Success"
"MOVE","msdos_Tracer_Sanction_The_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Tracer_Sanction_The_1984","..\thumbnails-deduped\1984\msdos_Tracer_Sanction_The_1984","1984","Success"
"MOVE","msdos_Tracker_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Tracker_1987","..\thumbnails-deduped\1987\msdos_Tracker_1987","1987","Success"
"MOVE","msdos_Trains_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Trains_1984","..\thumbnails-deduped\1984\msdos_Trains_1984","1984","Success"
"MOVE","msdos_Train_The_-_Escape_to_Normandy_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Train_The_-_Escape_to_Normandy_1988","..\thumbnails-deduped\1988\msdos_Train_The_-_Escape_to_Normandy_1988","1988","Success"
"MOVE","msdos_Trantor_the_Last_Stormtrooper_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Trantor_the_Last_Stormtrooper_1988","..\thumbnails-deduped\1988\msdos_Trantor_the_Last_Stormtrooper_1988","1988","Success"
"MOVE","msdos_Treasure_Island_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Treasure_Island_1985","..\thumbnails-deduped\1985\msdos_Treasure_Island_1985","1985","Success"
"MOVE","msdos_TrianGO_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_TrianGO_1989","..\thumbnails-deduped\1989\msdos_TrianGO_1989","1989","Success"
"MOVE","msdos_Trivial_Pursuit_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Trivial_Pursuit_1987","..\thumbnails-deduped\1987\msdos_Trivial_Pursuit_1987","1987","Success"
"MOVE","msdos_Trolls_1992","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Trolls_1992","..\thumbnails-deduped\1992\msdos_Trolls_1992","1992","Success"
"MOVE","msdos_Trolls_Tale_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Trolls_Tale_1984","..\thumbnails-deduped\1984\msdos_Trolls_Tale_1984","1984","Success"
"MOVE","msdos_Trump_Castle_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Trump_Castle_1988","..\thumbnails-deduped\1988\msdos_Trump_Castle_1988","1988","Success"
"MOVE","msdos_Tug-A-War_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Tug-A-War_1986","..\thumbnails-deduped\1986\msdos_Tug-A-War_1986","1986","Success"
"MOVE","msdos_Turbo_Out_Run_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Turbo_Out_Run_1990","..\thumbnails-deduped\1990\msdos_Turbo_Out_Run_1990","1990","Success"
"MOVE","msdos_Turn_It_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Turn_It_1990","..\thumbnails-deduped\1990\msdos_Turn_It_1990","1990","Success"
"MOVE","msdos_Turn_It_II_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Turn_It_II_1991","..\thumbnails-deduped\1991\msdos_Turn_It_II_1991","1991","Success"
"MOVE","msdos_Turn_n_Burn_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Turn_n_Burn_1991","..\thumbnails-deduped\1991\msdos_Turn_n_Burn_1991","1991","Success"
"MOVE","msdos_Tycoon_-_The_Commodity_Market_Simulation_1983","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Tycoon_-_The_Commodity_Market_Simulation_1983","..\thumbnails-deduped\1983\msdos_Tycoon_-_The_Commodity_Market_Simulation_1983","1983","Success"
"MOVE","msdos_Type_Attack_1983","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Type_Attack_1983","..\thumbnails-deduped\1983\msdos_Type_Attack_1983","1983","Success"
"MOVE","msdos_Typhoon_of_Steel_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Typhoon_of_Steel_1991","..\thumbnails-deduped\1991\msdos_Typhoon_of_Steel_1991","1991","Success"
"MOVE","msdos_Ultima_III_-_Exodus_1983","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Ultima_III_-_Exodus_1983","..\thumbnails-deduped\1983\msdos_Ultima_III_-_Exodus_1983","1983","Success"
"MOVE","msdos_Ultima_II_-_Revenge_of_the_Enchantress_1983","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Ultima_II_-_Revenge_of_the_Enchantress_1983","..\thumbnails-deduped\1983\msdos_Ultima_II_-_Revenge_of_the_Enchantress_1983","1983","Success"
"MOVE","msdos_Ultima_IV_-_Quest_of_the_Avatar_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Ultima_IV_-_Quest_of_the_Avatar_1985","..\thumbnails-deduped\1985\msdos_Ultima_IV_-_Quest_of_the_Avatar_1985","1985","Success"
"MOVE","msdos_Ultima_VI_-_The_False_Prophet_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Ultima_VI_-_The_False_Prophet_1990","..\thumbnails-deduped\1990\msdos_Ultima_VI_-_The_False_Prophet_1990","1990","Success"
"MOVE","msdos_Ultima_V_-_Warriors_of_Destiny_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Ultima_V_-_Warriors_of_Destiny_1988","..\thumbnails-deduped\1988\msdos_Ultima_V_-_Warriors_of_Destiny_1988","1988","Success"
"MOVE","msdos_Ulysses_and_the_Golden_Fleece_1982","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Ulysses_and_the_Golden_Fleece_1982","..\thumbnails-deduped\1982\msdos_Ulysses_and_the_Golden_Fleece_1982","1982","Success"
"MOVE","msdos_Under_Fire_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Under_Fire_1987","..\thumbnails-deduped\1987\msdos_Under_Fire_1987","1987","Success"
"MOVE","msdos_Uninvited_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Uninvited_1986","..\thumbnails-deduped\1986\msdos_Uninvited_1986","1986","Success"
"MOVE","msdos_Untouchables_The_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Untouchables_The_1989","..\thumbnails-deduped\1989\msdos_Untouchables_The_1989","1989","Success"
"MOVE","msdos_Up_n_Down_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Up_n_Down_1987","..\thumbnails-deduped\1987\msdos_Up_n_Down_1987","1987","Success"
"MOVE","msdos_Up_Periscope_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Up_Periscope_1988","..\thumbnails-deduped\1988\msdos_Up_Periscope_1988","1988","Success"
"MOVE","msdos_Uridium_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Uridium_1988","..\thumbnails-deduped\1988\msdos_Uridium_1988","1988","Success"
"MOVE","msdos_Vectorball_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Vectorball_1988","..\thumbnails-deduped\1988\msdos_Vectorball_1988","1988","Success"
"MOVE","msdos_Vegas_Gambler_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Vegas_Gambler_1987","..\thumbnails-deduped\1987\msdos_Vegas_Gambler_1987","1987","Success"
"MOVE","msdos_Venom_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Venom_1987","..\thumbnails-deduped\1987\msdos_Venom_1987","1987","Success"
"MOVE","msdos_Virtual_Reality_Studio_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Virtual_Reality_Studio_1991","..\thumbnails-deduped\1991\msdos_Virtual_Reality_Studio_1991","1991","Success"
"MOVE","msdos_Vixen_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Vixen_1988","..\thumbnails-deduped\1988\msdos_Vixen_1988","1988","Success"
"MOVE","msdos_Viz_-_The_Game_1992","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Viz_-_The_Game_1992","..\thumbnails-deduped\1992\msdos_Viz_-_The_Game_1992","1992","Success"
"MOVE","msdos_Volfied_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Volfied_1991","..\thumbnails-deduped\1991\msdos_Volfied_1991","1991","Success"
"MOVE","msdos_Volleyball_Simulator_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Volleyball_Simulator_1988","..\thumbnails-deduped\1988\msdos_Volleyball_Simulator_1988","1988","Success"
"MOVE","msdos_WallStreet_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_WallStreet_1989","..\thumbnails-deduped\1989\msdos_WallStreet_1989","1989","Success"
"MOVE","msdos_Wargame_Construction_Set_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wargame_Construction_Set_1986","..\thumbnails-deduped\1986\msdos_Wargame_Construction_Set_1986","1986","Success"
"MOVE","msdos_Warrior_of_Ras_-_Volume_One_-_Dunzhin_1982","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Warrior_of_Ras_-_Volume_One_-_Dunzhin_1982","..\thumbnails-deduped\1982\msdos_Warrior_of_Ras_-_Volume_One_-_Dunzhin_1982","1982","Success"
"MOVE","msdos_Warship_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Warship_1988","..\thumbnails-deduped\1988\msdos_Warship_1988","1988","Success"
"MOVE","msdos_War_of_the_Lance_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_War_of_the_Lance_1990","..\thumbnails-deduped\1990\msdos_War_of_the_Lance_1990","1990","Success"
"MOVE","msdos_Wasteland_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wasteland_1988","..\thumbnails-deduped\1988\msdos_Wasteland_1988","1988","Success"
"MOVE","msdos_Welltris_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Welltris_1989","..\thumbnails-deduped\1989\msdos_Welltris_1989","1989","Success"
"MOVE","msdos_Wheel_of_Fortune_-_New_Third_Edition_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wheel_of_Fortune_-_New_Third_Edition_1988","..\thumbnails-deduped\1988\msdos_Wheel_of_Fortune_-_New_Third_Edition_1988","1988","Success"
"MOVE","msdos_Where_in_Europe_is_Carmen_Sandiego_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Where_in_Europe_is_Carmen_Sandiego_1988","..\thumbnails-deduped\1988\msdos_Where_in_Europe_is_Carmen_Sandiego_1988","1988","Success"
"MOVE","msdos_Where_in_the_USA_is_Carmen_Sandiego_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Where_in_the_USA_is_Carmen_Sandiego_1986","..\thumbnails-deduped\1986\msdos_Where_in_the_USA_is_Carmen_Sandiego_1986","1986","Success"
"MOVE","msdos_Where_in_Time_is_Carmen_Sandiego_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Where_in_Time_is_Carmen_Sandiego_1989","..\thumbnails-deduped\1989\msdos_Where_in_Time_is_Carmen_Sandiego_1989","1989","Success"
"MOVE","msdos_Who_Framed_Roger_Rabbit_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Who_Framed_Roger_Rabbit_1988","..\thumbnails-deduped\1988\msdos_Who_Framed_Roger_Rabbit_1988","1988","Success"
"MOVE","msdos_Wild_Streets_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wild_Streets_1990","..\thumbnails-deduped\1990\msdos_Wild_Streets_1990","1990","Success"
"MOVE","msdos_Willow_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Willow_1988","..\thumbnails-deduped\1988\msdos_Willow_1988","1988","Success"
"MOVE","msdos_Will_Harveys_Music_Construction_Set_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Will_Harveys_Music_Construction_Set_1984","..\thumbnails-deduped\1984\msdos_Will_Harveys_Music_Construction_Set_1984","1984","Success"
"MOVE","msdos_Windwalker_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Windwalker_1989","..\thumbnails-deduped\1989\msdos_Windwalker_1989","1989","Success"
"MOVE","msdos_Wings_of_Fury_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wings_of_Fury_1989","..\thumbnails-deduped\1989\msdos_Wings_of_Fury_1989","1989","Success"
"MOVE","msdos_Winnie_the_Pooh_in_the_Hundred_Acre_Wood_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Winnie_the_Pooh_in_the_Hundred_Acre_Wood_1985","..\thumbnails-deduped\1985\msdos_Winnie_the_Pooh_in_the_Hundred_Acre_Wood_1985","1985","Success"
"MOVE","msdos_Winter_Challenge_-_World_Class_Competition_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Winter_Challenge_-_World_Class_Competition_1988","..\thumbnails-deduped\1988\msdos_Winter_Challenge_-_World_Class_Competition_1988","1988","Success"
"MOVE","msdos_Winter_Games_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Winter_Games_1986","..\thumbnails-deduped\1986\msdos_Winter_Games_1986","1986","Success"
"MOVE","msdos_Win_Lose_or_Draw_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Win_Lose_or_Draw_1988","..\thumbnails-deduped\1988\msdos_Win_Lose_or_Draw_1988","1988","Success"
"MOVE","msdos_Wipeout_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wipeout_1989","..\thumbnails-deduped\1989\msdos_Wipeout_1989","1989","Success"
"MOVE","msdos_Wishbringer_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wishbringer_1985","..\thumbnails-deduped\1985\msdos_Wishbringer_1985","1985","Success"
"MOVE","msdos_Witness_The_1983","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Witness_The_1983","..\thumbnails-deduped\1983\msdos_Witness_The_1983","1983","Success"
"MOVE","msdos_Wizardry_1_Proving_Grounds_Of_The_Mad_Overlord_1981_Sir_Tech","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizardry_1_Proving_Grounds_Of_The_Mad_Overlord_1981_Sir_Tech","..\thumbnails-deduped\1981\msdos_Wizardry_1_Proving_Grounds_Of_The_Mad_Overlord_1981_Sir_Tech","1981","Success"
"MOVE","msdos_Wizardry_III_-_Legacy_of_Llylgamyn_1983","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizardry_III_-_Legacy_of_Llylgamyn_1983","..\thumbnails-deduped\1983\msdos_Wizardry_III_-_Legacy_of_Llylgamyn_1983","1983","Success"
"MOVE","msdos_Wizardry_II_-_The_Knight_of_Diamonds_1982","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizardry_II_-_The_Knight_of_Diamonds_1982","..\thumbnails-deduped\1982\msdos_Wizardry_II_-_The_Knight_of_Diamonds_1982","1982","Success"
"MOVE","msdos_Wizardry_I_-_Proving_Grounds_of_the_Mad_Overlord_1981","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizardry_I_-_Proving_Grounds_of_the_Mad_Overlord_1981","..\thumbnails-deduped\1981\msdos_Wizardry_I_-_Proving_Grounds_of_the_Mad_Overlord_1981","1981","Success"
"MOVE","msdos_Wizardry_V_-_Heart_of_the_Maelstrom_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizardry_V_-_Heart_of_the_Maelstrom_1988","..\thumbnails-deduped\1988\msdos_Wizardry_V_-_Heart_of_the_Maelstrom_1988","1988","Success"
"MOVE","msdos_Wizards_Crown_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizards_Crown_1985","..\thumbnails-deduped\1985\msdos_Wizards_Crown_1985","1985","Success"
"MOVE","msdos_Wizard_of_Ids_WizType_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizard_of_Ids_WizType_1984","..\thumbnails-deduped\1984\msdos_Wizard_of_Ids_WizType_1984","1984","Success"
"MOVE","msdos_Wizard_of_Oz_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizard_of_Oz_1985","..\thumbnails-deduped\1985\msdos_Wizard_of_Oz_1985","1985","Success"
"MOVE","msdos_Wizard_Warz_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizard_Warz_1987","..\thumbnails-deduped\1987\msdos_Wizard_Warz_1987","1987","Success"
"MOVE","msdos_Wizball_1987","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wizball_1987","..\thumbnails-deduped\1987\msdos_Wizball_1987","1987","Success"
"MOVE","msdos_Worlds_Greatest_Baseball_Game_The_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Worlds_Greatest_Baseball_Game_The_1984","..\thumbnails-deduped\1984\msdos_Worlds_Greatest_Baseball_Game_The_1984","1984","Success"
"MOVE","msdos_World_Championship_Boxing_Manager_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Championship_Boxing_Manager_1990","..\thumbnails-deduped\1990\msdos_World_Championship_Boxing_Manager_1990","1990","Success"
"MOVE","msdos_World_Championship_Soccer_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Championship_Soccer_1991","..\thumbnails-deduped\1991\msdos_World_Championship_Soccer_1991","1991","Success"
"MOVE","msdos_World_Class_Leader_Board_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Class_Leader_Board_1988","..\thumbnails-deduped\1988\msdos_World_Class_Leader_Board_1988","1988","Success"
"MOVE","msdos_World_Class_Soccer_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Class_Soccer_1990","..\thumbnails-deduped\1990\msdos_World_Class_Soccer_1990","1990","Success"
"MOVE","msdos_World_Cup_90_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Cup_90_1990","..\thumbnails-deduped\1990\msdos_World_Cup_90_1990","1990","Success"
"MOVE","msdos_World_Games_1986","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Games_1986","..\thumbnails-deduped\1986\msdos_World_Games_1986","1986","Success"
"MOVE","msdos_World_Karate_Championship_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Karate_Championship_1989","..\thumbnails-deduped\1989\msdos_World_Karate_Championship_1989","1989","Success"
"MOVE","msdos_World_Tour_Golf_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_World_Tour_Golf_1985","..\thumbnails-deduped\1985\msdos_World_Tour_Golf_1985","1985","Success"
"MOVE","msdos_Wrath_of_the_Demon_1991","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Wrath_of_the_Demon_1991","..\thumbnails-deduped\1991\msdos_Wrath_of_the_Demon_1991","1991","Success"
"MOVE","msdos_WWF_European_Rampage_1992","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_WWF_European_Rampage_1992","..\thumbnails-deduped\1992\msdos_WWF_European_Rampage_1992","1992","Success"
"MOVE","msdos_WWF_Wrestlemania_1992","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_WWF_Wrestlemania_1992","..\thumbnails-deduped\1992\msdos_WWF_Wrestlemania_1992","1992","Success"
"MOVE","msdos_X-Men_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_X-Men_1989","..\thumbnails-deduped\1989\msdos_X-Men_1989","1989","Success"
"MOVE","msdos_Xenomorph_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Xenomorph_1990","..\thumbnails-deduped\1990\msdos_Xenomorph_1990","1990","Success"
"MOVE","msdos_Xenon_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Xenon_1988","..\thumbnails-deduped\1988\msdos_Xenon_1988","1988","Success"
"MOVE","msdos_Yie_Ar_Kung_Fu_1985","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Yie_Ar_Kung_Fu_1985","..\thumbnails-deduped\1985\msdos_Yie_Ar_Kung_Fu_1985","1985","Success"
"MOVE","msdos_Yuppis_Revenge_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Yuppis_Revenge_1988","..\thumbnails-deduped\1988\msdos_Yuppis_Revenge_1988","1988","Success"
"MOVE","msdos_Zak_McKracken_and_the_Alien_Mindbenders_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Zak_McKracken_and_the_Alien_Mindbenders_1988","..\thumbnails-deduped\1988\msdos_Zak_McKracken_and_the_Alien_Mindbenders_1988","1988","Success"
"MOVE","msdos_Zaxxon_1984","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Zaxxon_1984","..\thumbnails-deduped\1984\msdos_Zaxxon_1984","1984","Success"
"MOVE","msdos_Zombi_1990","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Zombi_1990","..\thumbnails-deduped\1990\msdos_Zombi_1990","1990","Success"
"MOVE","msdos_Zoom_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Zoom_1988","..\thumbnails-deduped\1988\msdos_Zoom_1988","1988","Success"
"MOVE","msdos_ZorkQuest_-_Assault_on_Egreth_Castle_1988","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_ZorkQuest_-_Assault_on_Egreth_Castle_1988","..\thumbnails-deduped\1988\msdos_ZorkQuest_-_Assault_on_Egreth_Castle_1988","1988","Success"
"MOVE","msdos_ZorkQuest_-_The_Crystal_of_Doom_1989","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_ZorkQuest_-_The_Crystal_of_Doom_1989","..\thumbnails-deduped\1989\msdos_ZorkQuest_-_The_Crystal_of_Doom_1989","1989","Success"
"MOVE","msdos_Zork_III_-_The_Dungeon_Master_1982","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\msdos_Zork_III_-_The_Dungeon_Master_1982","..\thumbnails-deduped\1982\msdos_Zork_III_-_The_Dungeon_Master_1982","1982","Success"
